# gate	bias	idc	gx	gy	gr
-0.541	5e-05	1.123252628e-10	8.922963636e-07	2.434481818e-08	8.926284057e-07
-0.54	5e-05	1.109906484e-10	8.902854545e-07	2.427545455e-08	8.90616353e-07
-0.539	5e-05	1.096736228e-10	8.877190909e-07	2.233345455e-08	8.879999817e-07
-0.538	5e-05	1.09353133e-10	8.825172727e-07	2.427545455e-08	8.828510828e-07
-0.537	5e-05	1.090138009e-10	8.807136364e-07	3.211290909e-08	8.812988983e-07
-0.536	5e-05	1.082203568e-10	8.8113e-07	3.599718182e-08	8.818649976e-07
-0.535	5e-05	1.098265962e-10	8.762054545e-07	4.050545455e-08	8.771412032e-07
-0.534	5e-05	1.082331372e-10	8.686454545e-07	4.251681818e-08	8.696853486e-07
-0.533	5e-05	1.031682369e-10	8.586581818e-07	4.4112e-08	8.59790522e-07
-0.532	5e-05	1.01418272e-10	8.499190909e-07	5.111718182e-08	8.514548886e-07
-0.531	5e-05	1.039203679e-10	8.440927273e-07	5.735945455e-08	8.46039384e-07
-0.53	5e-05	1.047478905e-10	8.431218182e-07	6.048054545e-08	8.45288292e-07
-0.529	5e-05	1.034355182e-10	8.4437e-07	6.152090909e-08	8.466082442e-07
-0.528	5e-05	1.084287216e-10	8.4444e-07	6.207581818e-08	8.467185606e-07
-0.527	5e-05	1.083550189e-10	8.413181818e-07	6.387909091e-08	8.437397829e-07
-0.526	5e-05	1.046138405e-10	8.378509091e-07	6.020309091e-08	8.400110464e-07
-0.525	5e-05	1.026349059e-10	8.387518182e-07	5.125590909e-08	8.403164765e-07
-0.524	5e-05	1.020837503e-10	8.365327273e-07	4.258618182e-08	8.376160139e-07
-0.523	5e-05	1.049974503e-10	8.351454545e-07	4.175390909e-08	8.361885668e-07
-0.522	5e-05	1.082748485e-10	8.363936364e-07	4.265554545e-08	8.374806329e-07
-0.521	5e-05	1.107295545e-10	8.353536364e-07	4.196190909e-08	8.364068983e-07
-0.52	5e-05	1.062403972e-10	8.316081818e-07	3.786981818e-08	8.324699942e-07
-0.519	5e-05	1.038930594e-10	8.341054545e-07	3.447109091e-08	8.348174444e-07
-0.518	5e-05	1.031040697e-10	8.3792e-07	3.870209091e-08	8.388133155e-07
-0.517	5e-05	1.085688188e-10	8.363936364e-07	4.737190909e-08	8.377340943e-07
-0.516	5e-05	1.096542937e-10	8.3792e-07	5.368345455e-08	8.396379218e-07
-0.515	5e-05	1.135796552e-10	8.433990909e-07	5.507063636e-08	8.451951263e-07
-0.514	5e-05	1.1207911e-10	8.483236364e-07	5.229627273e-08	8.499340517e-07
-0.513	5e-05	1.120075828e-10	8.488781818e-07	4.508309091e-08	8.500744983e-07
-0.512	5e-05	1.115131534e-10	8.495718182e-07	3.932636364e-08	8.504815325e-07
-0.511	5e-05	1.082221268e-10	8.52e-07	3.953436364e-08	8.529167403e-07
-0.51	5e-05	1.085280736e-10	8.548436364e-07	4.508309091e-08	8.560316161e-07
-0.509	5e-05	1.110302432e-10	8.586581818e-07	5.181081818e-08	8.602198754e-07
-0.508	5e-05	1.160832407e-10	8.669809091e-07	5.548681818e-08	8.687546741e-07
-0.507	5e-05	1.167827163e-10	8.7246e-07	5.722072727e-08	8.743344116e-07
-0.506	5e-05	1.126781275e-10	8.738472727e-07	5.1464e-08	8.753614107e-07
-0.505	5e-05	1.121298627e-10	8.787027273e-07	4.397336364e-08	8.798023299e-07
-0.504	5e-05	1.132655667e-10	8.835572727e-07	3.884081818e-08	8.84410574e-07
-0.503	5e-05	1.160937349e-10	8.883436364e-07	3.641327273e-08	8.890896145e-07
-0.502	5e-05	1.196565045e-10	8.943081818e-07	3.509536364e-08	8.949965411e-07
-0.501	5e-05	1.224252106e-10	9.025618182e-07	3.121127273e-08	9.031013117e-07
-0.5	5e-05	1.258226394e-10	9.119272727e-07	2.781272727e-08	9.123513022e-07
-0.499	5e-05	1.241506177e-10	9.213545455e-07	2.996281818e-08	9.218416181e-07
-0.498	5e-05	1.26247577e-10	9.306545455e-07	3.384690909e-08	9.3126983e-07
-0.497	5e-05	1.23949222e-10	9.443818182e-07	3.474854545e-08	9.450208886e-07
-0.496	5e-05	1.272039724e-10	9.538909091e-07	2.947736364e-08	9.543462587e-07
-0.495	5e-05	1.296293272e-10	9.62e-07	2.261090909e-08	9.622656874e-07
-0.494	5e-05	1.325369578e-10	9.765e-07	1.942045455e-08	9.766930961e-07
-0.493	5e-05	1.35299329e-10	9.911363636e-07	1.692345455e-08	9.912808354e-07
-0.492	5e-05	1.366858834e-10	1.001463636e-06	1.629927273e-08	1.001596267e-06
-0.491	5e-05	1.318830284e-10	1.007781818e-06	1.824136364e-08	1.007946894e-06
-0.49	5e-05	1.369413283e-10	1.0118e-06	1.671536364e-08	1.011938063e-06
-0.489	5e-05	1.398548808e-10	1.016727273e-06	1.283136364e-08	1.016808237e-06
-0.488	5e-05	1.438063635e-10	1.026781818e-06	7.074563636e-09	1.02680619e-06
-0.487	5e-05	1.408836368e-10	1.038572727e-06	    0	1.038572727e-06
-0.486	5e-05	1.409607025e-10	1.0462e-06	-3.190490909e-09	1.046204865e-06
-0.485	5e-05	1.407254938e-10	1.053481818e-06	-5.340609091e-09	1.053495355e-06
-0.484	5e-05	1.436842606e-10	1.059381818e-06	-8.6698e-09	1.059417294e-06
-0.483	5e-05	1.457406443e-10	1.060490909e-06	-9.155363636e-09	1.060530428e-06
-0.482	5e-05	1.514589947e-10	1.068054545e-06	-6.380981818e-09	1.068073607e-06
-0.481	5e-05	1.505917594e-10	1.078872727e-06	-3.606636364e-09	1.078878756e-06
-0.48	5e-05	1.449056069e-10	1.088372727e-06	-2.219472727e-09	1.08837499e-06
-0.479	5e-05	1.464364916e-10	1.096136364e-06	-2.913054545e-09	1.096140234e-06
-0.478	5e-05	1.469806191e-10	1.098218182e-06	-5.132536364e-09	1.098230175e-06
-0.477	5e-05	1.479495442e-10	1.0985e-06	-4.577672727e-09	1.098509538e-06
-0.476	5e-05	1.530718934e-10	1.103490909e-06	-5.132536364e-09	1.103502845e-06
-0.475	5e-05	1.502374787e-10	1.108e-06	-3.398563636e-09	1.108005212e-06
-0.474	5e-05	1.468354334e-10	1.108763636e-06	-1.803318182e-09	1.108765103e-06
-0.473	5e-05	1.474021718e-10	1.1098e-06	-3.329209091e-09	1.109804994e-06
-0.472	5e-05	1.455061436e-10	1.110563636e-06	-4.647027273e-09	1.110573359e-06
-0.471	5e-05	1.477681929e-10	1.106336364e-06	1.456527273e-09	1.106337322e-06
-0.47	5e-05	1.495556876e-10	1.101618182e-06	6.5197e-09	1.101637474e-06
-0.469	5e-05	1.474985444e-10	1.094890909e-06	3.121136364e-09	1.094895358e-06
-0.468	5e-05	1.425711454e-10	1.086981818e-06	-2.8437e-09	1.086985538e-06
-0.467	5e-05	1.418730193e-10	1.081645455e-06	-8.600445455e-09	1.081679646e-06
-0.466	5e-05	1.413183091e-10	1.079354545e-06	-9.987636364e-09	1.079400754e-06
-0.465	5e-05	1.428185961e-10	1.077481818e-06	-6.103545455e-09	1.077499105e-06
-0.464	5e-05	1.44623296e-10	1.077063636e-06	-5.340609091e-09	1.077076877e-06
-0.463	5e-05	1.431580241e-10	1.074918182e-06	-6.380981818e-09	1.074937121e-06
-0.462	5e-05	1.396115304e-10	1.065618182e-06	-9.085981818e-09	1.065656917e-06
-0.461	5e-05	1.3604646e-10	1.056818182e-06	-8.6698e-09	1.056853743e-06
-0.46	5e-05	1.316886681e-10	1.047590909e-06	-1.456527273e-09	1.047591922e-06
-0.459	5e-05	1.315189394e-10	1.036072727e-06	3.398563636e-09	1.036078301e-06
-0.458	5e-05	1.349384775e-10	1.0238e-06	5.895472727e-09	1.023816974e-06
-0.457	5e-05	1.311914879e-10	1.012636364e-06	1.1028e-08	1.012696411e-06
-0.456	5e-05	1.267072568e-10	9.977181818e-07	1.407972727e-08	9.978175229e-07
-0.455	5e-05	1.229705697e-10	9.821818182e-07	1.213772727e-08	9.822568139e-07
-0.454	5e-05	1.237183348e-10	9.667181818e-07	1.0057e-08	9.667704931e-07
-0.453	5e-05	1.207848927e-10	9.563181818e-07	8.114936364e-09	9.563526113e-07
-0.452	5e-05	1.172056112e-10	9.441727273e-07	1.047318182e-08	9.442308121e-07
-0.451	5e-05	1.187711422e-10	9.294727273e-07	1.879618182e-08	9.296627599e-07
-0.45	5e-05	1.147222692e-10	9.169181818e-07	2.469163636e-08	9.172505814e-07
-0.449	5e-05	1.106181818e-10	9.021454545e-07	3.218227273e-08	9.027192918e-07
-0.448	5e-05	1.067255935e-10	8.858463636e-07	3.717627273e-08	8.866261079e-07
-0.447	5e-05	1.031930159e-10	8.697554545e-07	4.099090909e-08	8.707208539e-07
-0.446	5e-05	1.012787427e-10	8.565772727e-07	4.633154545e-08	8.578293748e-07
-0.445	5e-05	1.038653453e-10	8.406945455e-07	5.007681818e-08	8.421846629e-07
-0.444	5e-05	9.878207462e-11	8.256436364e-07	4.973009091e-08	8.271399496e-07
-0.443	5e-05	9.386455774e-11	8.144072727e-07	4.598472727e-08	8.157044814e-07
-0.442	5e-05	9.081966914e-11	8.027554545e-07	4.757990909e-08	8.041642665e-07
-0.441	5e-05	8.917689554e-11	7.836818182e-07	5.3406e-08	7.854994545e-07
-0.44	5e-05	8.651636898e-11	7.660645455e-07	5.964827273e-08	7.683832405e-07
-0.439	5e-05	8.823417279e-11	7.500427273e-07	6.408718182e-08	7.527757034e-07
-0.438	5e-05	8.35991217e-11	7.339518182e-07	6.921972727e-08	7.372086828e-07
-0.437	5e-05	7.69370161e-11	7.138381818e-07	7.9693e-08	7.182728758e-07
-0.436	5e-05	7.519838614e-11	6.967063636e-07	8.503363636e-08	7.018763968e-07
-0.435	5e-05	7.28441899e-11	6.870663636e-07	8.593527273e-08	6.924197131e-07
-0.434	5e-05	7.380908837e-11	6.760381818e-07	8.919509091e-08	6.818969039e-07
-0.433	5e-05	7.661201304e-11	6.614036364e-07	9.266272727e-08	6.678631231e-07
-0.432	5e-05	7.260666553e-11	6.485027273e-07	9.238545455e-08	6.550502725e-07
-0.431	5e-05	6.857533695e-11	6.396254545e-07	9.377272727e-08	6.464627186e-07
-0.43	5e-05	6.778065394e-11	6.279727273e-07	9.460545455e-08	6.350590037e-07
-0.429	5e-05	6.926952492e-11	6.169445455e-07	9.384181818e-08	6.240407511e-07
-0.428	5e-05	7.049526656e-11	6.034890909e-07	9.349545455e-08	6.106885318e-07
-0.427	5e-05	6.510183812e-11	5.955136364e-07	9.307909091e-08	6.027438994e-07
-0.426	5e-05	6.490859884e-11	5.953745455e-07	9.301e-08	6.025958094e-07
-0.425	5e-05	6.190316489e-11	5.925309091e-07	9.238545455e-08	5.996898786e-07
-0.424	5e-05	6.498441813e-11	5.894790909e-07	9.092909091e-08	5.964509185e-07
-0.423	5e-05	6.073558751e-11	5.846236364e-07	8.808536364e-08	5.912223165e-07
-0.422	5e-05	5.813759103e-11	5.8178e-07	8.642081818e-08	5.8816369e-07
-0.421	5e-05	5.776657721e-11	5.803936364e-07	9.321818182e-08	5.878319509e-07
-0.42	5e-05	5.951414531e-11	5.836527273e-07	1.010554545e-07	5.923366534e-07
-0.419	5e-05	5.951239013e-11	5.838609091e-07	1.075754545e-07	5.936885038e-07
-0.418	5e-05	6.328824432e-11	5.759545455e-07	1.136090909e-07	5.870525223e-07
-0.417	5e-05	6.226656065e-11	5.684636364e-07	1.127772727e-07	5.795425947e-07
-0.416	5e-05	5.903821162e-11	5.633981818e-07	1.099327273e-07	5.740232711e-07
-0.415	5e-05	5.729698576e-11	5.614563636e-07	1.057027273e-07	5.713198008e-07
-0.414	5e-05	5.799260441e-11	5.597918182e-07	1.000845455e-07	5.686684411e-07
-0.413	5e-05	6.138220127e-11	5.594445455e-07	9.245454545e-08	5.670326643e-07
-0.412	5e-05	6.260759631e-11	5.602772727e-07	8.780790909e-08	5.67116259e-07
-0.411	5e-05	6.612280645e-11	5.622190909e-07	8.926445455e-08	5.692613188e-07
-0.41	5e-05	6.505889524e-11	5.644390909e-07	9.301e-08	5.720510007e-07
-0.409	5e-05	6.218930328e-11	5.658954545e-07	9.169181818e-08	5.732757234e-07
-0.408	5e-05	6.055644127e-11	5.694345455e-07	8.968063636e-08	5.764532228e-07
-0.407	5e-05	6.230736487e-11	5.756072727e-07	9.079036364e-08	5.827234529e-07
-0.406	5e-05	6.515020878e-11	5.835836364e-07	9.307909091e-08	5.909598783e-07
-0.405	5e-05	6.69552553e-11	5.914909091e-07	9.044354545e-08	5.983657163e-07
-0.404	5e-05	7.148742194e-11	5.990509091e-07	8.5311e-08	6.050949995e-07
-0.403	5e-05	7.132518589e-11	6.064027273e-07	8.496427273e-08	6.123260531e-07
-0.402	5e-05	6.946087628e-11	6.146563636e-07	8.649009091e-08	6.207116731e-07
-0.401	5e-05	6.868407692e-11	6.240890909e-07	8.746118182e-08	6.301877908e-07
-0.4	5e-05	6.783900995e-11	6.319263636e-07	8.877890909e-08	6.381321366e-07
-0.399	5e-05	7.492364166e-11	6.446190909e-07	8.662881818e-08	6.50413964e-07
-0.398	5e-05	7.80340766e-11	6.577972727e-07	8.295290909e-08	6.63007117e-07
-0.397	5e-05	8.28848303e-11	6.660509091e-07	7.823654545e-08	6.706301295e-07
-0.396	5e-05	8.108601541e-11	6.750672727e-07	7.657190909e-08	6.793961142e-07
-0.395	5e-05	7.91531432e-11	6.882454545e-07	7.858327273e-08	6.927172125e-07
-0.394	5e-05	7.941845543e-11	7.012154545e-07	7.754290909e-08	7.054899124e-07
-0.393	5e-05	8.386368172e-11	7.110636364e-07	7.192490909e-08	7.146920228e-07
-0.392	5e-05	8.715027613e-11	7.188318182e-07	6.498881818e-08	7.217636243e-07
-0.391	5e-05	9.085268568e-11	7.296518182e-07	6.193709091e-08	7.3227589e-07
-0.39	5e-05	9.004730935e-11	7.358945455e-07	6.048054545e-08	7.383757027e-07
-0.389	5e-05	8.890933402e-11	7.451190909e-07	5.652718182e-08	7.472601836e-07
-0.388	5e-05	9.150040565e-11	7.629436364e-07	5.236563636e-08	7.647386169e-07
-0.387	5e-05	9.747133954e-11	7.854854545e-07	5.229627273e-08	7.872244276e-07
-0.386	5e-05	1.004378646e-10	7.999809091e-07	5.375281818e-08	8.017847719e-07
-0.385	5e-05	1.039171894e-10	8.132281818e-07	5.077045455e-08	8.148114596e-07
-0.384	5e-05	1.067775409e-10	8.273081818e-07	4.4112e-08	8.284833711e-07
-0.383	5e-05	1.019638377e-10	8.427054545e-07	3.530345455e-08	8.434446141e-07
-0.382	5e-05	1.038912673e-10	8.598372727e-07	3.086454545e-08	8.603910482e-07
-0.381	5e-05	1.10107056e-10	8.780090909e-07	3.135e-08	8.785686007e-07
-0.38	5e-05	1.130233004e-10	8.926436364e-07	3.648263636e-08	8.933888539e-07
-0.379	5e-05	1.169616266e-10	9.067927273e-07	4.078281818e-08	9.077093634e-07
-0.378	5e-05	1.170606246e-10	9.213545455e-07	3.7523e-08	9.22118308e-07
-0.377	5e-05	1.14104933e-10	9.381454545e-07	2.933863636e-08	9.386040962e-07
-0.376	5e-05	1.171265175e-10	9.534727273e-07	2.004463636e-08	9.536834009e-07
-0.375	5e-05	1.24518453e-10	9.674818182e-07	1.213772727e-08	9.675579533e-07
-0.374	5e-05	1.26761778e-10	9.792e-07	7.074563636e-09	9.79225556e-07
-0.373	5e-05	1.309486095e-10	9.920363636e-07	4.785745455e-09	9.920479072e-07
-0.372	5e-05	1.30156751e-10	1.003481818e-06	1.088927273e-08	1.003540899e-06
-0.371	5e-05	1.280630735e-10	1.016936364e-06	1.858809091e-08	1.017106231e-06
-0.37	5e-05	1.326861038e-10	1.029209091e-06	2.545454545e-08	1.029523816e-06
-0.369	5e-05	1.318719073e-10	1.042245455e-06	2.358190909e-08	1.042512203e-06
-0.368	5e-05	1.341466485e-10	1.052236364e-06	1.872681818e-08	1.052402993e-06
-0.367	5e-05	1.30411805e-10	1.059172727e-06	1.241518182e-08	1.059245488e-06
-0.366	5e-05	1.318854694e-10	1.069227273e-06	5.756754545e-09	1.06924277e-06
-0.365	5e-05	1.337935479e-10	1.073181818e-06	6.935863636e-11	1.07318182e-06
-0.364	5e-05	1.312934505e-10	1.072763636e-06	-5.201890909e-09	1.072776248e-06
-0.363	5e-05	1.342568413e-10	1.067772727e-06	-8.6698e-09	1.067807924e-06
-0.362	5e-05	1.354173611e-10	1.063545455e-06	-9.987636364e-09	1.06359235e-06
-0.361	5e-05	1.318425413e-10	1.061672727e-06	-8.531081818e-09	1.061707003e-06
-0.36	5e-05	1.285800916e-10	1.056536364e-06	-3.329209091e-09	1.056541609e-06
-0.359	5e-05	1.259304796e-10	1.044745455e-06	-1.248454545e-09	1.0447462e-06
-0.358	5e-05	1.281469607e-10	1.0263e-06	-2.080754545e-10	1.026300021e-06
-0.357	5e-05	1.285739706e-10	1.005418182e-06	2.8437e-09	1.005422203e-06
-0.356	5e-05	1.251734002e-10	9.864181818e-07	3.259845455e-09	9.864235683e-07
-0.355	5e-05	1.139061479e-10	9.665818182e-07	1.456527273e-09	9.665829156e-07
-0.354	5e-05	1.099789427e-10	9.482e-07	2.496909091e-09	9.482032876e-07
-0.353	5e-05	1.058015213e-10	9.280818182e-07	7.629427273e-09	9.28113177e-07
-0.352	5e-05	1.08548177e-10	9.007581818e-07	1.297e-08	9.008515544e-07
-0.351	5e-05	1.01131669e-10	8.754427273e-07	1.879618182e-08	8.756444856e-07
-0.35	5e-05	9.780036919e-11	8.517218182e-07	2.531581818e-08	8.520979675e-07
-0.349	5e-05	9.231424814e-11	8.318163636e-07	2.947736364e-08	8.323384995e-07
-0.348	5e-05	8.584878156e-11	8.101072727e-07	3.0379e-08	8.106766784e-07
-0.347	5e-05	8.331209097e-11	7.840290909e-07	3.981181818e-08	7.850392323e-07
-0.346	5e-05	8.632700878e-11	7.576036364e-07	5.784490909e-08	7.598087281e-07
-0.345	5e-05	7.981693264e-11	7.3416e-07	7.032945455e-08	7.375209406e-07
-0.344	5e-05	7.515269249e-11	7.080818182e-07	7.788972727e-08	7.123529117e-07
-0.343	5e-05	6.564646715e-11	6.782572727e-07	8.551909091e-08	6.836274153e-07
-0.342	5e-05	6.431774518e-11	6.485027273e-07	9.113727273e-08	6.548754002e-07
-0.341	5e-05	6.370573351e-11	6.1313e-07	1.000845455e-07	6.212449703e-07
-0.34	5e-05	5.758277754e-11	5.7422e-07	1.051472727e-07	5.837675542e-07
-0.339	5e-05	5.259169802e-11	5.398163636e-07	1.075754545e-07	5.504309084e-07
-0.338	5e-05	4.671025613e-11	5.164427273e-07	1.114590909e-07	5.283334359e-07
-0.337	5e-05	4.663157544e-11	4.960518182e-07	1.176318182e-07	5.098084454e-07
-0.336	5e-05	4.759010956e-11	4.708745455e-07	1.255390909e-07	4.873221736e-07
-0.335	5e-05	4.312696275e-11	4.433390909e-07	1.322663636e-07	4.626488306e-07
-0.334	5e-05	3.334552095e-11	4.134463636e-07	1.380927273e-07	4.358984938e-07
-0.333	5e-05	3.141330509e-11	3.7842e-07	1.469018182e-07	4.059332957e-07
-0.332	5e-05	3.086976014e-11	3.520636364e-07	1.542536364e-07	3.843735011e-07
-0.331	5e-05	3.146758289e-11	3.310481818e-07	1.584154545e-07	3.669991211e-07
-0.33	5e-05	2.441397654e-11	3.057327273e-07	1.598018182e-07	3.449769871e-07
-0.329	5e-05	2.078520339e-11	2.802772727e-07	1.582763636e-07	3.218800349e-07
-0.328	5e-05	1.976563625e-11	2.582909091e-07	1.555718182e-07	3.015241024e-07
-0.327	5e-05	2.322363346e-11	2.408818182e-07	1.6008e-07	2.892225038e-07
-0.326	5e-05	2.045170467e-11	2.224327273e-07	1.679172727e-07	2.786979165e-07
-0.325	5e-05	1.507554777e-11	2.051627273e-07	1.745063636e-07	2.693403342e-07
-0.324	5e-05	1.147420113e-11	1.920536364e-07	1.807481818e-07	2.637318799e-07
-0.323	5e-05	1.184670464e-11	1.813727273e-07	1.851181818e-07	2.591617399e-07
-0.322	5e-05	1.313495425e-11	1.683336364e-07	1.891409091e-07	2.532005068e-07
-0.321	5e-05	1.479015423e-11	1.555018182e-07	1.957990909e-07	2.500361963e-07
-0.32	5e-05	1.216729763e-11	1.432254545e-07	1.996827273e-07	2.457371002e-07
-0.319	5e-05	7.697277603e-12	1.312954545e-07	2.021109091e-07	2.410131033e-07
-0.318	5e-05	6.432855649e-12	1.220709091e-07	2.051627273e-07	2.387321753e-07
-0.317	5e-05	7.029188706e-12	1.152045455e-07	2.069654545e-07	2.368687119e-07
-0.316	5e-05	7.998777496e-12	1.079909091e-07	2.024572727e-07	2.294580217e-07
-0.315	5e-05	1.031474329e-11	1.020954545e-07	1.975327273e-07	2.223570556e-07
-0.314	5e-05	7.805958569e-12	9.932181818e-08	1.987118182e-07	2.221513229e-07
-0.313	5e-05	3.209027312e-12	9.814272727e-08	1.997527273e-07	2.225604344e-07
-0.312	5e-05	3.453454396e-12	9.273272727e-08	2.012090909e-07	2.215501229e-07
-0.311	5e-05	4.739277731e-12	8.329963636e-08	2.034981818e-07	2.198871061e-07
-0.31	5e-05	8.751513208e-12	7.4838e-08	2.049545455e-07	2.181904946e-07
-0.309	5e-05	8.436842099e-12	6.672281818e-08	2.0648e-07	2.169929143e-07
-0.308	5e-05	3.966342714e-12	6.283872727e-08	2.057863636e-07	2.151667565e-07
-0.307	5e-05	1.957105477e-12	6.082736364e-08	2.088381818e-07	2.175163312e-07
-0.306	5e-05	2.496881954e-12	5.6111e-08	2.127918182e-07	2.200654498e-07
-0.305	5e-05	4.446679102e-12	5.174145455e-08	2.105727273e-07	2.168364628e-07
-0.304	5e-05	6.102764041e-12	5.389154545e-08	2.083527273e-07	2.152095668e-07
-0.303	5e-05	8.496820541e-12	5.6111e-08	2.093936364e-07	2.167813167e-07
-0.302	5e-05	5.257343089e-12	5.8053e-08	2.100872727e-07	2.179605766e-07
-0.301	5e-05	1.626069907e-12	5.853854545e-08	2.134163636e-07	2.212991314e-07
-0.3	5e-05	2.999158077e-12	5.6111e-08	2.170227273e-07	2.241591142e-07
-0.299	5e-05	3.954307202e-12	5.853854545e-08	2.197272727e-07	2.273913712e-07
-0.298	5e-05	8.265785914e-12	6.0758e-08	2.236118182e-07	2.317191831e-07
-0.297	5e-05	6.66959092e-12	6.276936364e-08	2.231954545e-07	2.318538418e-07
-0.296	5e-05	4.342688446e-12	6.200645455e-08	2.192418182e-07	2.278415573e-07
-0.295	5e-05	9.774133471e-13	5.8053e-08	2.157745455e-07	2.234475448e-07
-0.294	5e-05	1.504763453e-12	5.569481818e-08	2.142481818e-07	2.213689142e-07
-0.293	5e-05	3.252184062e-12	5.604163636e-08	2.1411e-07	2.213227442e-07
-0.292	5e-05	5.76791575e-12	5.999509091e-08	2.173690909e-07	2.254966355e-07
-0.291	5e-05	7.576303011e-12	6.089672727e-08	2.191727273e-07	2.274754839e-07
-0.29	5e-05	4.104684726e-12	6.013372727e-08	2.143172727e-07	2.225937073e-07
-0.289	5e-05	1.426842364e-12	5.8053e-08	2.068963636e-07	2.148866122e-07
-0.288	5e-05	3.241328502e-12	5.493190909e-08	2.0648e-07	2.136621282e-07
-0.287	5e-05	6.039407986e-12	5.347536364e-08	2.089081818e-07	2.156437872e-07
-0.286	5e-05	8.667345748e-12	5.569481818e-08	2.083527273e-07	2.156681982e-07
-0.285	5e-05	6.48927211e-12	6.235327273e-08	2.0655e-07	2.157564208e-07
-0.284	5e-05	2.397574232e-12	6.595981818e-08	2.043990909e-07	2.147782251e-07
-0.283	5e-05	1.100061996e-12	6.068863636e-08	1.997527273e-07	2.087684426e-07
-0.282	5e-05	3.078554106e-12	5.347536364e-08	1.9573e-07	2.029035421e-07
-0.281	5e-05	4.425314594e-12	5.208827273e-08	1.969090909e-07	2.036820518e-07
-0.28	5e-05	8.183985732e-12	5.333663636e-08	2.017636364e-07	2.086944219e-07
-0.279	5e-05	6.801258828e-12	5.285118182e-08	2.059254545e-07	2.125994832e-07
-0.278	5e-05	3.595970489e-12	4.834290909e-08	2.063418182e-07	2.119291929e-07
-0.277	5e-05	1.332837053e-12	5.167209091e-08	2.095318182e-07	2.158091467e-07
-0.276	5e-05	3.130125388e-12	5.992572727e-08	2.185481818e-07	2.266150934e-07
-0.275	5e-05	5.483547287e-12	6.401781818e-08	2.247218182e-07	2.336625272e-07
-0.274	5e-05	7.615071813e-12	6.478072727e-08	2.231954545e-07	2.324064404e-07
-0.273	5e-05	5.748490788e-12	6.179836364e-08	2.1945e-07	2.279853948e-07
-0.272	5e-05	2.493666584e-12	5.645781818e-08	2.148727273e-07	2.221660959e-07
-0.271	5e-05	2.013780053e-12	5.694327273e-08	2.133463636e-07	2.208148708e-07
-0.27	5e-05	3.723582312e-12	6.096609091e-08	2.166063636e-07	2.250226233e-07
-0.269	5e-05	4.379178465e-12	6.276936364e-08	2.174390909e-07	2.263178103e-07
-0.268	5e-05	8.529837076e-12	6.450336364e-08	2.143172727e-07	2.238137112e-07
-0.267	5e-05	6.094548624e-12	6.561309091e-08	2.091154545e-07	2.191674041e-07
-0.266	5e-05	1.862502815e-12	6.748572727e-08	2.022490909e-07	2.132112055e-07
-0.265	5e-05	2.521454457e-12	6.838736364e-08	1.980881818e-07	2.095608725e-07
-0.264	5e-05	4.665235735e-12	6.644536364e-08	1.961454545e-07	2.070942435e-07
-0.263	5e-05	7.600875514e-12	6.415654545e-08	1.9899e-07	2.090767381e-07
-0.262	5e-05	9.088087179e-12	6.429527273e-08	2.023190909e-07	2.122896527e-07
-0.261	5e-05	3.977662879e-12	6.665345455e-08	2.007927273e-07	2.115665435e-07
-0.26	5e-05	3.792565264e-12	7.026009091e-08	2.005154545e-07	2.124686515e-07
-0.259	5e-05	6.650844431e-12	7.393627273e-08	2.053709091e-07	2.182745581e-07
-0.258	5e-05	8.396930218e-12	7.678e-08	2.078672727e-07	2.215941594e-07
-0.257	5e-05	1.117381481e-11	7.962363636e-08	2.051627273e-07	2.200719613e-07
-0.256	5e-05	8.386841628e-12	7.9693e-08	2.001690909e-07	2.154498531e-07
-0.255	5e-05	5.875903494e-12	7.886072727e-08	1.967009091e-07	2.119204142e-07
-0.254	5e-05	7.967339146e-12	8.212054545e-08	2.001690909e-07	2.163595363e-07
-0.253	5e-05	9.871000167e-12	8.870963636e-08	2.030818182e-07	2.216114267e-07
-0.252	5e-05	1.502874055e-11	9.613090909e-08	2.0544e-07	2.268187498e-07
-0.251	5e-05	1.390140691e-11	1.006390909e-07	2.039836364e-07	2.274588985e-07
-0.25	5e-05	1.076212951e-11	1.0924e-07	2.009318182e-07	2.287071778e-07
-0.249	5e-05	1.017362839e-11	1.213772727e-07	1.985736364e-07	2.327314577e-07
-0.248	5e-05	1.396513907e-11	1.333072727e-07	1.979490909e-07	2.386517789e-07
-0.247	5e-05	1.74011228e-11	1.397572727e-07	1.949663636e-07	2.398832596e-07
-0.246	5e-05	2.153416325e-11	1.488436364e-07	1.862272727e-07	2.384009757e-07
-0.245	5e-05	2.144017269e-11	1.652118182e-07	1.761709091e-07	2.415183928e-07
-0.244	5e-05	2.118694759e-11	1.867827273e-07	1.704836364e-07	2.528882312e-07
-0.243	5e-05	1.99604021e-11	2.100872727e-07	1.641027273e-07	2.665827587e-07
-0.242	5e-05	2.758948584e-11	2.415754545e-07	1.577909091e-07	2.885423214e-07
-0.241	5e-05	3.484210586e-11	2.741045455e-07	1.5141e-07	3.131426032e-07
-0.24	5e-05	4.241382181e-11	3.108654545e-07	1.439881818e-07	3.42592947e-07
-0.239	5e-05	4.419001112e-11	3.528272727e-07	1.368445455e-07	3.784356141e-07
-0.238	5e-05	4.566895575e-11	3.9354e-07	1.289372727e-07	4.141238364e-07
-0.237	5e-05	4.809647127e-11	4.377909091e-07	1.193654545e-07	4.537719602e-07
